User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1005897,P00177842,1,2,20,3,3,1,8,-2.0,-2.0,10015
1005897,P00294242,1,2,20,3,3,1,4,5.0,-2.0,2743
1005899,P00331842,1,3,17,3,1,0,16,-2.0,-2.0,16786
1005900,P00085942,1,2,7,3,1,0,2,4.0,8.0,6465
1005900,P00146442,1,2,7,3,1,0,8,-2.0,-2.0,8036
1005901,P00112142,0,3,7,3,4,0,1,2.0,14.0,15219
1005901,P00242742,0,3,7,3,4,0,1,2.0,9.0,15829
1005902,P00120542,1,5,16,3,2,1,8,14.0,-2.0,10063
1005904,P00085342,0,4,12,3,1,0,10,13.0,-2.0,19231
1005905,P00053842,0,3,20,2,2,0,4,5.0,12.0,2087
1005905,P00174442,0,3,20,2,2,0,5,-2.0,-2.0,8686
1005905,P00284742,0,3,20,2,2,0,5,12.0,-2.0,6933
1005905,P00192942,0,3,20,2,2,0,5,-2.0,-2.0,8708
1005905,P00294242,0,3,20,2,2,0,4,5.0,-2.0,2872
1005905,P00124842,0,3,20,2,2,0,11,-2.0,-2.0,4433
1005905,P00182442,0,3,20,2,2,0,5,11.0,-2.0,5420
1005905,P00232242,0,3,20,2,2,0,11,-2.0,-2.0,1585
1005905,P00233942,0,3,20,2,2,0,1,15.0,-2.0,11752
1005906,P00085942,0,1,4,3,1,1,2,4.0,8.0,16234
1005906,P00100442,0,1,4,3,1,1,2,4.0,5.0,12883
1005906,P00089142,0,1,4,3,1,1,5,-2.0,-2.0,5364
1005906,P00086842,0,1,4,3,1,1,14,16.0,-2.0,18239
1005907,P00331542,1,2,2,2,1,0,5,8.0,-2.0,8821
1005907,P00089542,1,2,2,2,1,0,5,-2.0,-2.0,5140
1005907,P00005042,1,2,2,2,1,0,6,16.0,-2.0,16599
1005908,P00251242,1,2,4,2,1,0,5,11.0,-2.0,8900
1005908,P00112642,1,2,4,2,1,0,1,2.0,5.0,19300
1005908,P00274442,1,2,4,2,1,0,1,18.0,-2.0,15683
1005908,P00321042,1,2,4,2,1,0,1,17.0,-2.0,19128
1005908,P00249742,1,2,4,2,1,0,1,15.0,18.0,11849
1005908,P00101842,1,2,4,2,1,0,6,16.0,-2.0,16702
1005910,P00110742,0,4,20,2,2,0,1,2.0,8.0,11795
1005910,P00272242,0,4,20,2,2,0,8,-2.0,-2.0,8061
1005910,P00192042,0,4,20,2,2,0,5,9.0,14.0,7178
1005910,P00205742,0,4,20,2,2,0,5,-2.0,-2.0,5159
1005910,P00014542,0,4,20,2,2,0,8,-2.0,-2.0,9799
1005910,P00163842,0,4,20,2,2,0,8,-2.0,-2.0,7898
1005910,P00008442,0,4,20,2,2,0,8,14.0,-2.0,7954
1005911,P00270942,0,2,17,3,4,1,1,2.0,15.0,8275
1005911,P00244042,0,2,17,3,4,1,1,2.0,15.0,11444
1005911,P00256642,0,2,17,3,4,1,5,-2.0,-2.0,8901
1005911,P00117642,0,2,17,3,4,1,10,16.0,-2.0,23272
1005911,P00044442,0,2,17,3,4,1,1,16.0,-2.0,15833
1005911,P00207442,0,2,17,3,4,1,16,-2.0,-2.0,16347
1005912,P00112542,1,2,1,3,2,0,1,11.0,15.0,11979
1005912,P00210042,1,2,1,3,2,0,8,14.0,-2.0,3904
1005912,P00194542,1,2,1,3,2,0,8,14.0,-2.0,7808
1005912,P00048742,1,2,1,3,2,0,5,-2.0,-2.0,6904
1005913,P00059442,0,1,0,2,0,0,6,8.0,16.0,20561
1005913,P00326742,0,1,0,2,0,0,11,-2.0,-2.0,6052
1005913,P00198642,0,1,0,2,0,0,8,14.0,-2.0,6022
1005914,P00262342,1,3,2,3,3,1,15,16.0,-2.0,4736
1005914,P00271042,1,3,2,3,3,1,6,16.0,-2.0,15960
1005915,P00223542,1,1,4,3,0,0,1,8.0,17.0,19108
1005915,P00127642,1,1,4,3,0,0,1,2.0,15.0,7922
1005915,P00112642,1,1,4,3,0,0,1,2.0,5.0,15902
1005915,P00251242,1,1,4,3,0,0,5,11.0,-2.0,6963
1005915,P00057742,1,1,4,3,0,0,2,8.0,18.0,13023
1005915,P00252042,1,1,4,3,0,0,5,14.0,-2.0,8861
1005915,P00039742,1,1,4,3,0,0,5,-2.0,-2.0,1750
1005916,P00151442,1,5,20,2,1,1,8,-2.0,-2.0,5838
1005916,P00323042,1,5,20,2,1,1,5,-2.0,-2.0,5202
1005916,P00060142,1,5,20,2,1,1,8,-2.0,-2.0,6093
1005916,P00272042,1,5,20,2,1,1,8,14.0,-2.0,5881
1005916,P00041542,1,5,20,2,1,1,8,-2.0,-2.0,7793
1005916,P00044442,1,5,20,2,1,1,1,16.0,-2.0,12071
1005916,P00289042,1,5,20,2,1,1,8,-2.0,-2.0,7821
1005916,P00244942,1,5,20,2,1,1,11,-2.0,-2.0,6083
1005916,P00213742,1,5,20,2,1,1,8,-2.0,-2.0,7972
1005916,P00092142,1,5,20,2,1,1,8,-2.0,-2.0,5936
1005916,P00283942,1,5,20,2,1,1,5,-2.0,-2.0,5264
1005916,P00058242,1,5,20,2,1,1,3,4.0,12.0,8087
1005916,P00115342,1,5,20,2,1,1,5,8.0,14.0,6968
1005916,P00085142,1,5,20,2,1,1,5,13.0,14.0,6895
1005916,P00100742,1,5,20,2,1,1,5,17.0,-2.0,6855
1005916,P00324442,1,5,20,2,1,1,11,13.0,16.0,3092
1005916,P00124242,1,5,20,2,1,1,11,14.0,-2.0,4587
1005916,P00331742,1,5,20,2,1,1,11,-2.0,-2.0,4673
1005916,P00001242,1,5,20,2,1,1,5,11.0,-2.0,5295
1005916,P00183042,1,5,20,2,1,1,15,16.0,-2.0,8510
1005916,P00249542,1,5,20,2,1,1,1,5.0,15.0,15418
1005916,P00185442,1,5,20,2,1,1,15,-2.0,-2.0,8671
1005916,P00146042,1,5,20,2,1,1,1,13.0,15.0,8241
1005916,P00215742,1,5,20,2,1,1,5,16.0,-2.0,5418
1005917,P00147942,0,5,1,1,2,1,1,16.0,-2.0,15284
1005917,P00182242,0,5,1,1,2,1,1,5.0,6.0,15745
1005917,P00046742,0,5,1,1,2,1,1,2.0,15.0,15254
1005917,P00100442,0,5,1,1,2,1,2,4.0,5.0,10087
1005917,P00266642,0,5,1,1,2,1,1,8.0,9.0,11895
1005917,P00129842,0,5,1,1,2,1,6,8.0,15.0,8005
1005918,P00129042,1,2,12,1,3,1,1,11.0,-2.0,11532
1005919,P00179042,1,1,0,3,0,0,11,-2.0,-2.0,4677
1005919,P00250242,1,1,0,3,0,0,5,-2.0,-2.0,8586
1005919,P00248142,1,1,0,3,0,0,5,-2.0,-2.0,3593
1005919,P00249142,1,1,0,3,0,0,5,-2.0,-2.0,7132
1005919,P00278442,1,1,0,3,0,0,11,-2.0,-2.0,6109
1005919,P00249642,1,1,0,3,0,0,3,5.0,-2.0,13703
1005920,P00003442,0,2,1,3,2,0,4,5.0,8.0,3499
1005920,P00318742,0,2,1,3,2,0,1,8.0,-2.0,19403
1005920,P00115642,0,2,1,3,2,0,8,14.0,-2.0,5955
1005920,P00057442,0,2,1,3,2,0,5,14.0,16.0,8591
1005920,P00076042,0,2,1,3,2,0,8,-2.0,-2.0,6064
1005921,P00181842,1,2,6,3,3,1,11,-2.0,-2.0,6001
1005921,P00257842,1,2,6,3,3,1,11,-2.0,-2.0,5891
1005922,P00336342,1,6,3,3,3,0,12,-2.0,-2.0,1093
1005922,P00085342,1,6,3,3,3,0,10,13.0,-2.0,23578
1005922,P0096842,1,6,3,3,3,0,3,4.0,12.0,11016
1005922,P00220442,1,6,3,3,3,0,5,14.0,-2.0,5216
1005922,P00085842,1,6,3,3,3,0,12,-2.0,-2.0,1039
1005922,P00086142,1,6,3,3,3,0,5,-2.0,-2.0,6871
1005922,P00110742,1,6,3,3,3,0,1,2.0,8.0,15283
1005922,P00264642,1,6,3,3,3,0,8,-2.0,-2.0,6192
1005923,P00255842,1,2,7,3,1,1,16,-2.0,-2.0,20482
1005923,P00224142,1,2,7,3,1,1,8,-2.0,-2.0,7862
1005924,P00111242,1,3,0,2,0,1,1,18.0,-2.0,15193
1005924,P00127242,1,3,0,2,0,1,1,16.0,-2.0,15291
1005924,P00048142,1,3,0,2,0,1,1,16.0,-2.0,15504
1005924,P00297842,1,3,0,2,0,1,1,-2.0,-2.0,11937
1005924,P00244042,1,3,0,2,0,1,1,2.0,15.0,11879
1005924,P00222042,1,3,0,2,0,1,1,8.0,-2.0,4159
1005925,P00085942,0,2,0,3,1,1,2,4.0,8.0,16048
1005925,P00313142,0,2,0,3,1,1,8,-2.0,-2.0,8042
1005925,P00216042,0,2,0,3,1,1,5,8.0,-2.0,8875
1005925,P00128342,0,2,0,3,1,1,5,12.0,14.0,1889
1005925,P00086142,0,2,0,3,1,1,5,-2.0,-2.0,8810
1005925,P00222142,0,2,0,3,1,1,5,13.0,-2.0,5171
1005925,P00190142,0,2,0,3,1,1,3,4.0,5.0,10764
1005925,P00277442,0,2,0,3,1,1,1,6.0,15.0,15819
1005926,P00070042,0,5,7,3,1,1,1,2.0,16.0,15371
1005926,P00103042,0,5,7,3,1,1,1,14.0,-2.0,19032
1005927,P00002542,1,3,14,2,4,1,8,14.0,-2.0,7824
1005927,P00043542,1,3,14,2,4,1,8,-2.0,-2.0,9961
1005927,P00054942,1,3,14,2,4,1,5,8.0,-2.0,7113
1005927,P00289042,1,3,14,2,4,1,8,-2.0,-2.0,8053
1005927,P00317842,1,3,14,2,4,1,8,-2.0,-2.0,9958
1005927,P00033642,1,3,14,2,4,1,5,8.0,-2.0,6922
1005927,P00283942,1,3,14,2,4,1,5,-2.0,-2.0,1956
1005927,P00185042,1,3,14,2,4,1,5,14.0,-2.0,5251
1005927,P00028842,1,3,14,2,4,1,6,8.0,-2.0,20266
1005927,P00225042,1,3,14,2,4,1,8,-2.0,-2.0,7774
1005927,P00039942,1,3,14,2,4,1,8,-2.0,-2.0,7772
1005927,P00173742,1,3,14,2,4,1,1,5.0,8.0,12025
1005927,P00013742,1,3,14,2,4,1,5,-2.0,-2.0,7070
1005927,P00290342,1,3,14,2,4,1,8,-2.0,-2.0,7790
1005927,P00312942,1,3,14,2,4,1,8,14.0,-2.0,7912
1005928,P00214342,1,4,1,3,1,1,5,-2.0,-2.0,1955
1005928,P00274942,1,4,1,3,1,1,8,-2.0,-2.0,5929
1005928,P00335942,1,4,1,3,1,1,8,-2.0,-2.0,5860
1005928,P00331442,1,4,1,3,1,1,8,-2.0,-2.0,5973
1005929,P00245342,0,3,0,3,2,0,11,-2.0,-2.0,7453
1005929,P00006942,0,3,0,3,2,0,1,5.0,6.0,15873
1005929,P00226742,0,3,0,3,2,0,11,-2.0,-2.0,4552
1005930,P00087342,0,3,17,3,3,0,5,14.0,16.0,8679
1005930,P00116842,0,3,17,3,3,0,2,5.0,8.0,16092
1005931,P00012242,0,1,7,1,3,0,2,4.0,9.0,13152
1005931,P00032042,0,1,7,1,3,0,1,2.0,15.0,12082
1005931,P00001042,0,1,7,1,3,0,1,2.0,16.0,11839
1005931,P00114942,0,1,7,1,3,0,1,15.0,16.0,15776
1005932,P00049442,1,1,14,3,3,0,1,8.0,-2.0,11815
1005933,P00105142,1,2,2,3,3,1,1,2.0,15.0,15583
1005934,P00101842,1,2,14,3,3,0,6,16.0,-2.0,12294
1005934,P00084442,1,2,14,3,3,0,13,16.0,-2.0,960
1005935,P00121642,1,1,0,3,1,0,5,14.0,-2.0,6939
1005935,P00031042,1,1,0,3,1,0,8,-2.0,-2.0,10024
1005936,P00085342,1,1,4,3,4,0,10,13.0,-2.0,23635
1005936,P00106042,1,1,4,3,4,0,5,-2.0,-2.0,8860
1005937,P00051442,1,2,12,2,2,1,8,17.0,-2.0,6083
1005937,P00080342,1,2,12,2,2,1,1,6.0,8.0,8310
1005937,P00227642,1,2,12,2,2,1,1,5.0,14.0,4166
1005937,P00255842,1,2,12,2,2,1,16,-2.0,-2.0,16771
1005937,P00010842,1,2,12,2,2,1,8,16.0,-2.0,5932
1005937,P00304242,1,2,12,2,2,1,1,6.0,-2.0,11787
1005937,P00110842,1,2,12,2,2,1,1,2.0,5.0,19036
1005937,P00116242,1,2,12,2,2,1,8,15.0,-2.0,5966
1005937,P00271142,1,2,12,2,2,1,5,-2.0,-2.0,7052
1005937,P00145442,1,2,12,2,2,1,8,15.0,-2.0,9939
1005938,P00288942,1,2,1,3,1,1,1,2.0,5.0,19032
1005938,P00286742,1,2,1,3,1,1,1,16.0,-2.0,7917
1005938,P00350942,1,2,1,3,1,1,3,4.0,5.0,13594
1005938,P00220342,1,2,1,3,1,1,5,-2.0,-2.0,7163
1005938,P00114642,1,2,1,3,1,1,5,8.0,-2.0,7193
1005938,P00042842,1,2,1,3,1,1,5,-2.0,-2.0,8853
1005938,P00195342,1,2,1,3,1,1,2,5.0,-2.0,13323
1005938,P00010942,1,2,1,3,1,1,1,2.0,6.0,15887
1005939,P00119142,0,4,15,3,1,1,3,4.0,12.0,13707
1005940,P00142942,1,5,12,3,1,1,1,2.0,16.0,15760
1005940,P00262242,1,5,12,3,1,1,1,11.0,16.0,8128
1005941,P00028542,0,2,0,1,3,0,6,8.0,14.0,16051
1005941,P00117842,0,2,0,1,3,0,5,13.0,16.0,8798
1005942,P00268442,1,4,1,3,4,0,8,17.0,-2.0,5940
1005942,P00257542,1,4,1,3,4,0,5,-2.0,-2.0,7124
1005942,P00221442,1,4,1,3,4,0,1,2.0,5.0,15167
1005942,P00199442,1,4,1,3,4,0,5,9.0,-2.0,5284
1005942,P00187442,1,4,1,3,4,0,2,4.0,5.0,6959
1005942,P00086342,1,4,1,3,4,0,8,-2.0,-2.0,8016
1005942,P00202142,1,4,1,3,4,0,8,16.0,17.0,7852
1005942,P00111842,1,4,1,3,4,0,8,-2.0,-2.0,7984
1005942,P00323942,1,4,1,3,4,0,8,15.0,-2.0,7819
1005943,P00172842,0,4,1,1,4,1,3,4.0,-2.0,13566
1005943,P00051442,0,4,1,1,4,1,8,17.0,-2.0,9870
1005943,P00116842,0,4,1,1,4,1,2,5.0,8.0,13268
1005943,P00015642,0,4,1,1,4,1,8,16.0,17.0,9754
1005944,P00188442,0,1,10,3,4,0,5,7.0,-2.0,1995
1005944,P00175442,0,1,10,3,4,0,8,-2.0,-2.0,2121
1005944,P00114042,0,1,10,3,4,0,5,14.0,-2.0,7146
1005946,P00008542,0,6,1,1,0,0,2,8.0,-2.0,3437
1005946,P00033642,0,6,1,1,0,0,5,8.0,-2.0,8900
1005946,P00048742,0,6,1,1,0,0,5,-2.0,-2.0,7145
1005947,P00246342,0,4,16,2,1,1,11,15.0,-2.0,7363
1005947,P00002942,0,4,16,2,1,1,2,15.0,-2.0,3532
1005947,P00074642,0,4,16,2,1,1,5,9.0,14.0,1927
1005947,P00281142,0,4,16,2,1,1,11,15.0,-2.0,4509
1005947,P00123742,0,4,16,2,1,1,11,-2.0,-2.0,6103
1005947,P00197942,0,4,16,2,1,1,6,11.0,-2.0,8466
1005947,P00243242,0,4,16,2,1,1,11,14.0,-2.0,4515
1005948,P00117842,1,6,13,2,0,0,5,13.0,16.0,7081
1005948,P00177842,1,6,13,2,0,0,8,-2.0,-2.0,9944
1005948,P00184642,1,6,13,2,0,0,8,14.0,-2.0,10028
1005948,P00086342,1,6,13,2,0,0,8,-2.0,-2.0,9776
1005948,P00116042,1,6,13,2,0,0,8,-2.0,-2.0,9728
1005948,P00188742,1,6,13,2,0,0,8,14.0,17.0,7825
1005948,P00088242,1,6,13,2,0,0,6,10.0,13.0,20407
1005948,P00275942,1,6,13,2,0,0,8,14.0,-2.0,9947
1005948,P00274042,1,6,13,2,0,0,1,-2.0,-2.0,15801
1005948,P00277742,1,6,13,2,0,0,8,-2.0,-2.0,5942
1005948,P00223242,1,6,13,2,0,0,5,14.0,-2.0,1717
1005948,P00107542,1,6,13,2,0,0,8,-2.0,-2.0,9750
1005948,P00276142,1,6,13,2,0,0,12,-2.0,-2.0,1419
1005948,P00019442,1,6,13,2,0,0,8,12.0,-2.0,7990
1005948,P00220642,1,6,13,2,0,0,8,-2.0,-2.0,9833
1005948,P00105942,1,6,13,2,0,0,5,-2.0,-2.0,7009
1005948,P00257542,1,6,13,2,0,0,5,-2.0,-2.0,8796
1005948,P00329242,1,6,13,2,0,0,5,14.0,-2.0,5441
1005948,P00114542,1,6,13,2,0,0,5,-2.0,-2.0,7146
1005948,P00177342,1,6,13,2,0,0,8,-2.0,-2.0,9973
1005948,P00350942,1,6,13,2,0,0,3,4.0,5.0,11033
1005948,P00307442,1,6,13,2,0,0,5,8.0,-2.0,3754
1005948,P00240142,1,6,13,2,0,0,5,-2.0,-2.0,8738
1005948,P00219842,1,6,13,2,0,0,5,-2.0,-2.0,8632
1005948,P00139442,1,6,13,2,0,0,5,-2.0,-2.0,6962
1005949,P00230942,1,1,17,2,3,1,5,14.0,-2.0,7138
1005949,P00248942,1,1,17,2,3,1,1,6.0,14.0,19488
1005949,P00293242,1,1,17,2,3,1,8,16.0,-2.0,7801
1005949,P00106742,1,1,17,2,3,1,3,5.0,-2.0,3094
1005949,P00031442,1,1,17,2,3,1,5,8.0,-2.0,5340
1005949,P00057542,1,1,17,2,3,1,3,4.0,5.0,13276
1005950,P00148642,1,2,4,2,2,1,6,10.0,13.0,16600
1005950,P00119242,1,2,4,2,2,1,18,-2.0,-2.0,3128
1005950,P00184942,1,2,4,2,2,1,1,8.0,17.0,19675
1005950,P00336942,1,2,4,2,2,1,5,-2.0,-2.0,7067
1005950,P00295342,1,2,4,2,2,1,2,8.0,-2.0,13115
1005950,P00303042,1,2,4,2,2,1,5,-2.0,-2.0,5303
1005950,P00178942,1,2,4,2,2,1,5,8.0,-2.0,5366
1005950,P00327542,1,2,4,2,2,1,5,-2.0,-2.0,7155
1005950,P00189642,1,2,4,2,2,1,8,13.0,-2.0,7820
1005950,P00002142,1,2,4,2,2,1,1,5.0,8.0,15835
1005950,P00288442,1,2,4,2,2,1,5,14.0,-2.0,7059
1005950,P00280842,1,2,4,2,2,1,1,8.0,-2.0,12037
1005950,P00319942,1,2,4,2,2,1,1,8.0,-2.0,11838
1005950,P00214342,1,2,4,2,2,1,5,-2.0,-2.0,3691
1005950,P00019142,1,2,4,2,2,1,11,15.0,-2.0,3112
1005950,P00122442,1,2,4,2,2,1,1,11.0,15.0,4512
1005950,P00255842,1,2,4,2,2,1,16,-2.0,-2.0,16553
1005950,P00073642,1,2,4,2,2,1,8,-2.0,-2.0,8089
1005950,P00297942,1,2,4,2,2,1,8,-2.0,-2.0,7984
1005950,P00159942,1,2,4,2,2,1,5,-2.0,-2.0,3535
1005950,P00054242,1,2,4,2,2,1,1,6.0,14.0,12114
1005950,P00233542,1,2,4,2,2,1,1,15.0,-2.0,19546
1005950,P00284642,1,2,4,2,2,1,5,8.0,-2.0,7107
1005950,P00121142,1,2,4,2,2,1,8,-2.0,-2.0,4229
1005950,P00246342,1,2,4,2,2,1,11,15.0,-2.0,4674
1005951,P00118742,1,1,4,2,0,1,5,11.0,-2.0,7014
1005952,P00242742,0,4,1,3,4,1,1,2.0,9.0,11730
1005952,P00106042,0,4,1,3,4,1,5,-2.0,-2.0,8637
1005952,P00176542,0,4,1,3,4,1,8,14.0,17.0,7785
1005952,P00337542,0,4,1,3,4,1,5,14.0,-2.0,8866
1005952,P00192042,0,4,1,3,4,1,5,9.0,14.0,7083
1005953,P00324442,1,0,10,2,0,0,11,13.0,16.0,6168
1005953,P00042242,1,0,10,2,0,0,5,15.0,-2.0,5182
1005954,P00310542,1,4,11,1,2,1,8,-2.0,-2.0,5879
1005954,P00039742,1,4,11,1,2,1,5,-2.0,-2.0,5153
1005954,P00086442,1,4,11,1,2,1,8,13.0,15.0,3980
1005954,P00117942,1,4,11,1,2,1,5,15.0,-2.0,5456
1005954,P00192542,1,4,11,1,2,1,1,2.0,9.0,11627
1005954,P00186642,1,4,11,1,2,1,2,4.0,15.0,13302
1005954,P00155442,1,4,11,1,2,1,1,11.0,15.0,11758
1005954,P00184242,1,4,11,1,2,1,9,15.0,-2.0,14321
1005954,P00146142,1,4,11,1,2,1,1,2.0,15.0,11592
1005954,P00274042,1,4,11,1,2,1,1,-2.0,-2.0,11452
1005954,P00221742,1,4,11,1,2,1,1,8.0,-2.0,3969
1005954,P00221242,1,4,11,1,2,1,1,17.0,-2.0,4345
1005954,P00053342,1,4,11,1,2,1,1,2.0,4.0,4100
1005954,P00138042,1,4,11,1,2,1,1,2.0,4.0,4003
1005954,P00035342,1,4,11,1,2,1,2,4.0,14.0,16438
1005954,P00317142,1,4,11,1,2,1,2,15.0,-2.0,3271
1005954,P00186842,1,4,11,1,2,1,3,4.0,-2.0,13461
1005954,P00174142,1,4,11,1,2,1,3,4.0,9.0,13493
1005954,P00057342,1,4,11,1,2,1,4,5.0,-2.0,2095
1005954,P00208742,1,4,11,1,2,1,1,6.0,16.0,11608
1005954,P00117842,1,4,11,1,2,1,5,13.0,16.0,8746
1005954,P00285842,1,4,11,1,2,1,5,-2.0,-2.0,6859
1005954,P00115242,1,4,11,1,2,1,5,8.0,-2.0,8725
1005954,P00195442,1,4,11,1,2,1,5,-2.0,-2.0,5302
1005954,P00050542,1,4,11,1,2,1,5,-2.0,-2.0,7148
1005954,P00001942,1,4,11,1,2,1,5,-2.0,-2.0,2010
1005954,P00176642,1,4,11,1,2,1,6,8.0,-2.0,20490
1005954,P00111942,1,4,11,1,2,1,8,17.0,-2.0,9873
1005954,P00105642,1,4,11,1,2,1,8,-2.0,-2.0,9850
1005954,P00178142,1,4,11,1,2,1,8,17.0,-2.0,9944
1005954,P00289042,1,4,11,1,2,1,8,-2.0,-2.0,9844
1005954,P00105542,1,4,11,1,2,1,8,-2.0,-2.0,10078
1005954,P00220542,1,4,11,1,2,1,8,-2.0,-2.0,7812
1005954,P00083442,1,4,11,1,2,1,8,-2.0,-2.0,7768
1005954,P00218242,1,4,11,1,2,1,5,8.0,-2.0,1832
1005954,P00157942,1,4,11,1,2,1,8,-2.0,-2.0,6093
1005954,P00112042,1,4,11,1,2,1,18,-2.0,-2.0,3044
1005954,P00192642,1,4,11,1,2,1,8,17.0,-2.0,6108
1005954,P00085142,1,4,11,1,2,1,5,13.0,14.0,8790
1005954,P00276142,1,4,11,1,2,1,12,-2.0,-2.0,1738
1005955,P0095542,0,2,7,1,1,0,2,4.0,9.0,12831
1005955,P00275842,0,2,7,1,1,0,2,9.0,15.0,16044
1005955,P00237542,0,2,7,1,1,0,1,15.0,16.0,15880
1005955,P00187842,0,2,7,1,1,0,1,16.0,-2.0,15244
1005955,P00105142,0,2,7,1,1,0,1,2.0,15.0,7824
1005955,P00193542,0,2,7,1,1,0,1,2.0,-2.0,19149
1005955,P00052042,0,2,7,1,1,0,1,-2.0,-2.0,15886
1005955,P00117842,0,2,7,1,1,0,5,13.0,16.0,7170
1005955,P00008742,0,2,7,1,1,0,5,-2.0,-2.0,3625
1005955,P00252942,0,2,7,1,1,0,2,5.0,-2.0,13008
1005955,P00154442,0,2,7,1,1,0,8,14.0,-2.0,10052
1005955,P00101842,0,2,7,1,1,0,6,16.0,-2.0,12290
1005956,P00156242,0,1,4,2,2,0,4,5.0,9.0,1420
1005956,P00258742,0,1,4,2,2,0,5,-2.0,-2.0,7016
1005956,P00114942,0,1,4,2,2,0,1,15.0,16.0,15730
1005956,P00157542,0,1,4,2,2,0,8,14.0,-2.0,5852
1005956,P00156442,0,1,4,2,2,0,8,-2.0,-2.0,6085
1005956,P00304742,0,1,4,2,2,0,8,-2.0,-2.0,6087
1005956,P00130642,0,1,4,2,2,0,11,16.0,-2.0,4651
1005956,P00304142,0,1,4,2,2,0,5,11.0,-2.0,5440
1005956,P00006142,0,1,4,2,2,0,8,-2.0,-2.0,6044
1005956,P00295942,0,1,4,2,2,0,2,5.0,15.0,9951
1005956,P00355142,0,1,4,2,2,0,1,15.0,-2.0,7731
1005956,P00004942,0,1,4,2,2,0,8,14.0,-2.0,5976
1005956,P00293042,0,1,4,2,2,0,8,-2.0,-2.0,3920
1005957,P00193542,1,1,20,2,1,1,1,2.0,-2.0,11621
1005957,P00154042,1,1,20,2,1,1,1,2.0,15.0,12044
1005957,P00030842,1,1,20,2,1,1,1,2.0,15.0,11696
1005957,P00186142,1,1,20,2,1,1,1,2.0,4.0,15738
1005957,P00016842,1,1,20,2,1,1,1,2.0,15.0,12092
1005957,P00287642,1,1,20,2,1,1,8,17.0,-2.0,10025
1005957,P00030942,1,1,20,2,1,1,4,5.0,9.0,2090
1005957,P00316842,1,1,20,2,1,1,4,5.0,-2.0,2779
1005957,P00199442,1,1,20,2,1,1,5,9.0,-2.0,7015
1005957,P00228642,1,1,20,2,1,1,5,18.0,-2.0,7013
1005957,P00231342,1,1,20,2,1,1,5,8.0,14.0,5352
1005957,P00053942,1,1,20,2,1,1,1,2.0,5.0,8252
1005957,P00105042,1,1,20,2,1,1,5,9.0,-2.0,5201
1005958,P00178242,1,4,14,3,1,0,8,-2.0,-2.0,7825
1005958,P00051442,1,4,14,3,1,0,8,17.0,-2.0,8064
1005958,P00128942,1,4,14,3,1,0,1,11.0,-2.0,15413
1005959,P00000142,0,1,4,2,2,1,3,4.0,5.0,8347
1005959,P00211142,0,1,4,2,2,1,5,-2.0,-2.0,5193
1005959,P00036342,0,1,4,2,2,1,5,8.0,-2.0,6933
1005959,P00182542,0,1,4,2,2,1,5,11.0,-2.0,8659
1005960,P00334642,0,4,0,3,1,1,1,8.0,14.0,15891
1005960,P00161942,0,4,0,3,1,1,5,8.0,-2.0,8738
1005960,P00034842,0,4,0,3,1,1,5,14.0,-2.0,6994
1005960,P00238542,0,4,0,3,1,1,5,14.0,-2.0,6936
1005960,P00175842,0,4,0,3,1,1,5,-2.0,-2.0,8801
1005960,P00061742,0,4,0,3,1,1,5,8.0,-2.0,8789
1005960,P00288142,0,4,0,3,1,1,5,-2.0,-2.0,6955
1005960,P00303242,0,4,0,3,1,1,5,8.0,-2.0,7136
1005960,P00250242,0,4,0,3,1,1,5,-2.0,-2.0,7167
1005960,P00058042,0,4,0,3,1,1,8,16.0,-2.0,8034
1005960,P00270042,0,4,0,3,1,1,8,14.0,-2.0,9813
1005961,P00148442,0,4,0,1,3,0,2,16.0,-2.0,9892
1005961,P00186642,0,4,0,1,3,0,2,4.0,15.0,13064
1005961,P00036842,0,4,0,1,3,0,1,14.0,16.0,11794
1005961,P00173942,0,4,0,1,3,0,1,5.0,6.0,8209
1005961,P00033042,0,4,0,1,3,0,5,14.0,-2.0,5448
1005961,P00302442,0,4,0,1,3,0,5,6.0,-2.0,3646
1005961,P00204342,0,4,0,1,3,0,15,16.0,-2.0,8714
1005961,P00047742,0,4,0,1,3,0,16,-2.0,-2.0,12809
1005961,P00092842,0,4,0,1,3,0,1,2.0,16.0,8181
1005961,P00062142,0,4,0,1,3,0,8,16.0,-2.0,5853
1005963,P00304242,1,2,15,1,0,0,1,6.0,-2.0,19581
1005963,P00111542,1,2,15,1,0,0,2,17.0,-2.0,16244
1005963,P00111942,1,2,15,1,0,0,8,17.0,-2.0,9953
1005963,P00274442,1,2,15,1,0,0,1,18.0,-2.0,19181
1005963,P00304142,1,2,15,1,0,0,5,11.0,-2.0,5430
1005963,P00325742,1,2,15,1,0,0,2,9.0,-2.0,6540
1005963,P00214642,1,2,15,1,0,0,11,13.0,16.0,1628
1005963,P00153742,1,2,15,1,0,0,8,-2.0,-2.0,8140
1005964,P00217442,1,1,5,2,1,0,1,2.0,11.0,15913
1005964,P0096842,1,1,5,2,1,0,3,4.0,12.0,13613
1005964,P00117742,1,1,5,2,1,0,8,-2.0,-2.0,9805
1005964,P00302942,1,1,5,2,1,0,8,-2.0,-2.0,8023
